"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"PPP2CA",1.49040102424164e-31,0.360293752749853,0.872,0.763,5.75384219418729e-27,"Meso 5"
"MRPS10",1.12124544981289e-16,0.359845529624429,0.606,0.474,4.32868018354763e-12,"Meso 5"
"MVD",8.08643821013348e-07,0.359511226679785,0.299,0.235,0.0312185033540413,"Meso 5"
"USPL1",3.53984371432153e-10,0.359094658202433,0.396,0.306,1.36659206435097e-05,"Meso 5"
"PSMD6",4.64978985209001e-15,0.359033452844756,0.611,0.501,1.79509787029787e-10,"Meso 5"
"FUS",1.75835269821026e-60,0.358811342523057,0.98,0.933,6.78829642671055e-56,"Meso 5"
"SEMA3C",9.15443080924346e-09,0.358364110976359,0.413,0.338,0.000353415955821653,"Meso 5"
"GABARAPL2",5.47272114426742e-30,0.358323665261091,0.858,0.761,2.11279872495588e-25,"Meso 5"
"HMGN3",1.55247851173438e-56,0.358044353855133,0.991,0.951,5.99349854240176e-52,"Meso 5"
"EXTL2",4.61129642144975e-15,0.357835010319517,0.505,0.382,1.78023709646489e-10,"Meso 5"
"LIN54",2.57427889873921e-12,0.357623433974282,0.314,0.223,9.93826111647259e-08,"Meso 5"
"PTBP3",6.33444852588632e-22,0.35695327509195,0.761,0.627,2.44547719790367e-17,"Meso 5"
"ILK",1.46397342682235e-20,0.356898264918438,0.751,0.62,5.65181581159036e-16,"Meso 5"
"MRPL22",4.49263526922899e-21,0.356794507879585,0.736,0.591,1.73442677203854e-16,"Meso 5"
"IPO11",1.90862209575421e-13,0.35667776568658,0.521,0.413,7.3684264628687e-09,"Meso 5"
"SAV1",2.67487261708077e-16,0.356598982953768,0.488,0.361,1.0326613225502e-11,"Meso 5"
"AHSA1",1.87066300424337e-13,0.355972995671839,0.615,0.502,7.22188159418195e-09,"Meso 5"
"MLLT3",2.19504193830158e-20,0.355881853544208,0.755,0.649,8.4741789070071e-16,"Meso 5"
"ZNF738",5.87248468333379e-15,0.355783860020334,0.512,0.387,2.26713143684784e-10,"Meso 5"
"MRPL47",1.82123532857965e-25,0.355759346658826,0.836,0.721,7.0310611095146e-21,"Meso 5"
"MAPK9",2.41744134667383e-09,0.355570366991173,0.391,0.31,9.33277406296898e-05,"Meso 5"
"VRK3",4.87181021681106e-10,0.35539352878999,0.33,0.247,1.88081105230208e-05,"Meso 5"
"MED16",8.95165294999978e-11,0.355242756399334,0.326,0.242,3.45587513787691e-06,"Meso 5"
"DHX29",2.16032563274874e-12,0.355138700736064,0.485,0.376,8.34015313778979e-08,"Meso 5"
"PSMC6",1.58051936107633e-24,0.354958412393233,0.842,0.731,6.10175304537129e-20,"Meso 5"
"THOC7",4.6990789531527e-29,0.354774901004234,0.86,0.764,1.81412642065413e-24,"Meso 5"
"RPA2",4.77364284700948e-16,0.354652370438535,0.568,0.432,1.84291255751648e-11,"Meso 5"
"POLG",6.60235405689967e-07,0.354640021833686,0.251,0.193,0.0254890480720669,"Meso 5"
"SRSF12",9.475411134963e-09,0.354579016721478,0.269,0.199,0.000365807722276382,"Meso 5"
"CYB5R4",1.87412351967966e-07,0.354312599118587,0.289,0.224,0.0072352412600753,"Meso 5"
"SMAD1",3.1673914064176e-19,0.354223114808567,0.572,0.432,1.22280312636158e-14,"Meso 5"
"HSP90B1",2.89261462523752e-66,0.35401501434486,0.995,0.978,1.1167228022192e-61,"Meso 5"
"FLOT1",1.29551545469369e-19,0.353957685441594,0.674,0.54,5.00146696439045e-15,"Meso 5"
"CSNK1G3",2.06634317614171e-15,0.353874103794808,0.587,0.466,7.97732446581267e-11,"Meso 5"
"RNGTT",1.36397993221551e-21,0.353159209211923,0.686,0.541,5.26578092631118e-17,"Meso 5"
"MRPL48",7.34470766151021e-11,0.353071846021118,0.371,0.281,2.83549783980263e-06,"Meso 5"
"POLD2",7.50450737247945e-16,0.352784102372884,0.575,0.448,2.89719011621942e-11,"Meso 5"
"RBM10",7.16765264674004e-09,0.352662005498521,0.354,0.278,0.000276714398080046,"Meso 5"
"NES",2.67454798122297e-13,0.352535938212951,0.381,0.277,1.03253599363094e-08,"Meso 5"
"TMEM209",2.81708935157954e-07,0.35252621892076,0.261,0.2,0.010875655150708,"Meso 5"
"SRGAP2",1.03409527063547e-27,0.352282876680832,0.746,0.607,3.99222820181531e-23,"Meso 5"
"NDRG3",2.10474702615317e-07,0.351620043293039,0.262,0.2,0.00812558636916694,"Meso 5"
"LAS1L",1.16915868432021e-12,0.351445444343959,0.44,0.335,4.51365401668659e-08,"Meso 5"
"NDUFB6",2.72650175237604e-16,0.351415286867397,0.653,0.517,1.05259326652229e-11,"Meso 5"
"NUP155",1.17612789110804e-10,0.350950198563411,0.333,0.247,4.54055933641169e-06,"Meso 5"
"MTOR",1.6325115991615e-09,0.350692223084815,0.357,0.277,6.3024742797229e-05,"Meso 5"
"POLR2K",4.08360852126141e-24,0.350643884565611,0.808,0.666,1.57651790571818e-19,"Meso 5"
"FBN2",1.87795193077368e-20,0.350496062101805,0.731,0.604,7.25002122394487e-16,"Meso 5"
"KRAS",1.74736099158363e-21,0.350382223914274,0.742,0.603,6.74586184410776e-17,"Meso 5"
"TMEM60",1.21024929612093e-15,0.35028576686431,0.522,0.399,4.67228843260445e-11,"Meso 5"
"TXNDC9",4.67029718282688e-11,0.349336949605901,0.479,0.385,1.80301493040215e-06,"Meso 5"
"GNAI3",4.06812754930607e-29,0.348738335658505,0.881,0.781,1.5705413216851e-24,"Meso 5"
"H1-2",3.03554867936689e-09,0.348701347706253,0.339,0.258,0.000117190392315638,"Meso 5"
"MYO1B",1.15656714431664e-30,0.348644713255594,0.847,0.739,4.46504311734882e-26,"Meso 5"
"POC1B",5.62128741153033e-09,0.348611353782573,0.302,0.23,0.00021701542180954,"Meso 5"
"TOP1",1.07092145583643e-22,0.348486058732663,0.855,0.756,4.13439937240214e-18,"Meso 5"
"SNHG30",6.7700014293294e-08,0.348311393162166,0.27,0.204,0.00261362675180691,"Meso 5"
"POU2F1",1.25516737476828e-22,0.348197711141497,0.825,0.7,4.84569916703043e-18,"Meso 5"
"ZNF326",4.676293036102e-19,0.347993151395407,0.725,0.594,1.80532968951754e-14,"Meso 5"
"FLNA",1.52750976482764e-17,0.347511362106928,0.623,0.482,5.8971041980936e-13,"Meso 5"
"FIBP",1.42451096306471e-18,0.34733732015958,0.676,0.54,5.49946702400763e-14,"Meso 5"
"DNM2",1.63292282337025e-10,0.347242575490372,0.431,0.341,6.3040618519032e-06,"Meso 5"
"INTS2",4.34510749965978e-08,0.347011641078491,0.296,0.227,0.00167747220131866,"Meso 5"
"YBX1",2.01071233166045e-75,0.34694405885279,0.995,0.981,7.76255602760832e-71,"Meso 5"
"PLXDC2",2.76485869154653e-12,0.346292799413843,0.685,0.608,1.06740134645845e-07,"Meso 5"
"KNTC1",1.76875109517539e-08,0.34602197414404,0.261,0.194,0.000682844047803412,"Meso 5"
"FSTL1",4.44395763737122e-28,0.34599419955398,0.848,0.718,1.71563428548353e-23,"Meso 5"
"SNAI2",8.39066449372212e-30,0.345635832081182,0.747,0.561,3.23929993444636e-25,"Meso 5"
"SMU1",1.14433472628709e-14,0.345146085553063,0.571,0.455,4.41781864430394e-10,"Meso 5"
"ATAD2B",1.21800566721292e-15,0.344638931724416,0.643,0.523,4.70223267884219e-11,"Meso 5"
"MAP7D3",7.35812840401034e-10,0.34436618194136,0.287,0.208,2.84067905165223e-05,"Meso 5"
"HADH",1.5271203969117e-14,0.344289797017527,0.511,0.386,5.89560100431731e-10,"Meso 5"
"ELP1",1.23000928026318e-06,0.34397849296061,0.279,0.219,0.0474857382738403,"Meso 5"
"NDUFA2",1.40606756127215e-21,0.343887538812357,0.805,0.676,5.42826442704725e-17,"Meso 5"
"HTATSF1",8.22411099476513e-18,0.343201144151549,0.625,0.498,3.17500029063902e-13,"Meso 5"
"FEM1B",2.40652348763531e-09,0.342661697351194,0.381,0.296,9.29062457636486e-05,"Meso 5"
"GAB2",1.79782835697738e-18,0.342374551726905,0.646,0.528,6.94069615494687e-14,"Meso 5"
"SAFB",1.09912101976697e-14,0.34229624820742,0.653,0.529,4.24326660891236e-10,"Meso 5"
"BZW1",1.32118749224903e-25,0.342188887767239,0.861,0.748,5.10057643257662e-21,"Meso 5"
"ACTN1",5.13519539762785e-24,0.342122646924118,0.722,0.562,1.98249353520821e-19,"Meso 5"
"ARHGAP35",1.3718086767808e-14,0.342041016332816,0.515,0.4,5.29600457757997e-10,"Meso 5"
"ACLY",9.69893022754208e-12,0.341847506644356,0.428,0.327,3.7443690036449e-07,"Meso 5"
"C6orf62",7.40476212222414e-12,0.34159572171155,0.6,0.497,2.85868246490585e-07,"Meso 5"
"MPDU1",1.32113893809605e-09,0.341583262767764,0.351,0.268,5.10038898441363e-05,"Meso 5"
"EXOSC3",3.5988797854878e-14,0.341524012150555,0.566,0.46,1.38938352998542e-09,"Meso 5"
"IPO8",6.37143775530537e-08,0.34128972806708,0.267,0.2,0.00245975725981319,"Meso 5"
"PRKD3",1.61603256105876e-13,0.341138570427079,0.53,0.412,6.23885530522346e-09,"Meso 5"
"ABTB2",5.86510459556586e-12,0.34110220048229,0.315,0.229,2.26428228016416e-07,"Meso 5"
"HSP90AA1",2.31984974138612e-46,0.340780328159141,0.997,0.976,8.95601191159526e-42,"Meso 5"
"SNRPA",3.1937356205627e-26,0.340766364497339,0.842,0.732,1.23297357367443e-21,"Meso 5"
"BRD1",1.63033069744165e-11,0.34069506702145,0.441,0.343,6.29405469054322e-07,"Meso 5"
"C22orf39",1.14484858247436e-08,0.340661522079973,0.343,0.267,0.000441980243750052,"Meso 5"
"RASA3",3.45862794512304e-17,0.340486132349593,0.406,0.276,1.3352379044942e-12,"Meso 5"
"TSN",3.97841401613142e-15,0.339937552025435,0.582,0.457,1.5359065150677e-10,"Meso 5"
"HSPA14",6.57756727841484e-07,0.339935123295391,0.282,0.222,0.0253933562350483,"Meso 5"
"OXCT1",6.27125514389023e-07,0.339515443544983,0.288,0.227,0.0242108076085026,"Meso 5"
"GLI3",2.13272450611313e-32,0.339000550952705,0.813,0.651,8.23359622830035e-28,"Meso 5"
"CHD7",3.26316036919521e-22,0.338687315397084,0.813,0.68,1.2597756921315e-17,"Meso 5"
"NKAP",2.22098810967057e-14,0.338532541328145,0.526,0.409,8.57434669619419e-10,"Meso 5"
"ACVR2B",1.17298167731674e-13,0.338516438864454,0.57,0.462,4.528413063449e-09,"Meso 5"
"TMSB10",1.67070239189001e-65,0.337798155564415,1,0.995,6.44991365413057e-61,"Meso 5"
"ENSG00000228064",7.326300412522e-22,0.337555583610286,0.317,0.193,2.82839153725824e-17,"Meso 5"
"CPSF6",2.19405403702673e-22,0.336974608685171,0.836,0.71,8.47036501534539e-18,"Meso 5"
"PPP5C",4.08431843467129e-08,0.336829171334875,0.329,0.257,0.0015767919748892,"Meso 5"
"STAG3L4",1.00978042531722e-10,0.336517919900681,0.344,0.255,3.89835830997966e-06,"Meso 5"
"AASDHPPT",5.14269439585495e-15,0.33631033680144,0.614,0.497,1.98538859846376e-10,"Meso 5"
"FUNDC1",1.66265375058547e-10,0.336265664253258,0.474,0.375,6.41884106951025e-06,"Meso 5"
"IP6K2",3.77114469557454e-26,0.336145223891698,0.868,0.768,1.4558881211735e-21,"Meso 5"
"CASC3",1.67361458768914e-12,0.335912713888893,0.495,0.39,6.46115647723269e-08,"Meso 5"
"ENY2",5.57257796868649e-49,0.335911442379291,0.978,0.927,2.15134945059111e-44,"Meso 5"
"KPNB1",6.45612479328313e-32,0.335909449176242,0.908,0.817,2.49245153769489e-27,"Meso 5"
"PHF20",7.16514610061414e-22,0.335781205019606,0.745,0.602,2.76617630360309e-17,"Meso 5"
"TTBK2",6.14519642879191e-16,0.335755379037453,0.537,0.41,2.37241453329941e-11,"Meso 5"
"STAG3L5P",4.89912168172e-09,0.335591357630607,0.427,0.341,0.000189135491644482,"Meso 5"
"RBBP6",3.9406011808248e-22,0.335375371515823,0.843,0.722,1.52130849186922e-17,"Meso 5"
"EXOSC10",3.07945047173272e-09,0.335187367710589,0.361,0.283,0.000118885264911713,"Meso 5"
"GNAL",2.36529339058136e-11,0.33466168760778,0.285,0.2,9.13145166367839e-07,"Meso 5"
"RNF38",4.50899647471687e-16,0.334641009391699,0.747,0.642,1.7407431790292e-11,"Meso 5"
"FAM118B",4.76400264707638e-07,0.333993509095448,0.302,0.239,0.0183919086193031,"Meso 5"
"SNRPA1",3.47592439696687e-18,0.333992123778251,0.721,0.595,1.34191537269303e-13,"Meso 5"
"MFSD14B",6.00909773618854e-10,0.333941129293669,0.488,0.4,2.31987227203295e-05,"Meso 5"
"SOS2",2.38326676139622e-16,0.333924865084407,0.639,0.511,9.20083965904624e-12,"Meso 5"
"RAVER1",6.12334157372197e-09,0.333526318707221,0.259,0.189,0.00023639772479511,"Meso 5"
"UBE2L3",7.68480792614547e-31,0.333502701638297,0.923,0.825,2.96679694796772e-26,"Meso 5"
"CRK",3.70619201850457e-13,0.33333691073973,0.558,0.444,1.43081249066388e-08,"Meso 5"
"PIBF1",2.58807735894639e-18,0.332893071707226,0.766,0.664,9.99153145194844e-14,"Meso 5"
"GPS2",1.18047788536591e-09,0.33235058134128,0.285,0.209,4.55735292424362e-05,"Meso 5"
"DCTN1",4.44115877091523e-10,0.33232868152234,0.39,0.3,1.71455375509954e-05,"Meso 5"
"REX1BD",3.67618202475871e-16,0.332162081629611,0.67,0.55,1.41922683247835e-11,"Meso 5"
"TES",1.38607094568565e-08,0.3319924043462,0.365,0.286,0.000535106549291401,"Meso 5"
"MSANTD3",2.13407880109962e-08,0.331693379548609,0.311,0.238,0.000823882461952519,"Meso 5"
"TMEM126B",6.3639658001093e-12,0.331656150927562,0.456,0.351,2.45687263679019e-07,"Meso 5"
"RNF8",4.16390356706832e-11,0.331252823054736,0.443,0.343,1.6075166111024e-06,"Meso 5"
"DNAJB1",1.57353038333877e-12,0.331135787310767,0.46,0.35,6.07477139791765e-08,"Meso 5"
"ST3GAL6",1.59968757869423e-28,0.330875595193918,0.812,0.684,6.17575386630694e-24,"Meso 5"
"L2HGDH",1.06664912399955e-06,0.3306223096448,0.276,0.217,0.0411790560811266,"Meso 5"
"ZNF92",3.36509779502102e-10,0.330543016569703,0.386,0.298,1.29912965474582e-05,"Meso 5"
"SEPTIN10",1.23154994993437e-25,0.330438579317763,0.843,0.711,4.75452173671663e-21,"Meso 5"
"SOCS7",3.31844276929129e-06,0.330383996972318,0.25,0.196,0.128111801551259,"Meso 5"
"DYNC1H1",3.98896144375128e-20,0.33031197777259,0.777,0.65,1.53997845497462e-15,"Meso 5"
"PTPRS",3.4289810835007e-15,0.330178661545239,0.521,0.393,1.32379243709628e-10,"Meso 5"
"INTS6",1.71599498271001e-08,0.330085625395336,0.597,0.5,0.000662477023025027,"Meso 5"
"LDHA",1.19114881121303e-41,0.329830047579173,0.995,0.975,4.59854910056902e-37,"Meso 5"
"STK39",2.08725403779506e-19,0.329829205118412,0.606,0.46,8.05805293831162e-15,"Meso 5"
"SLC36A4",8.05243539097044e-15,0.3295920508325,0.639,0.52,3.10872320703805e-10,"Meso 5"
"TLE4",1.61876706225481e-15,0.32858333905189,0.72,0.594,6.24941212054093e-11,"Meso 5"
"TOPBP1",1.0819416769211e-13,0.328310130401978,0.53,0.412,4.17694403792159e-09,"Meso 5"
"TXNDC12",1.54250068040378e-27,0.328195615973939,0.858,0.727,5.95497812676685e-23,"Meso 5"
"RASSF3",1.03610205367729e-10,0.327617265941475,0.345,0.254,3.99997558842653e-06,"Meso 5"
"ARL5B",2.22604792200242e-15,0.327557117843084,0.611,0.479,8.59388060768256e-11,"Meso 5"
"FN3KRP",5.64258948879171e-08,0.327488216998806,0.363,0.288,0.00217837809804293,"Meso 5"
"ZC3H13",1.53019338430959e-24,0.326844730352191,0.81,0.688,5.90746457946562e-20,"Meso 5"
"KPNA4",6.76953942974968e-14,0.326416842717495,0.628,0.515,2.61344839224916e-09,"Meso 5"
"LRRC32",8.51284871293257e-14,0.326157845890074,0.363,0.255,3.28647037411475e-09,"Meso 5"
"AP3M1",2.15534234208203e-08,0.326023593379856,0.371,0.293,0.000832091464584188,"Meso 5"
"IARS2",2.43843190448285e-10,0.325957997533552,0.457,0.366,9.41381021044651e-06,"Meso 5"
"ACTB",1.92243747557774e-66,0.325474874035751,1,0.999,7.42176211821541e-62,"Meso 5"
"BLOC1S1",3.37340153040715e-16,0.325305045316833,0.712,0.571,1.30233539482898e-11,"Meso 5"
"FARP2",1.88314118813853e-10,0.325195417514112,0.461,0.365,7.2700548709276e-06,"Meso 5"
"PPP2R2D",1.84109672650151e-15,0.324889112016519,0.6,0.474,7.10773802233174e-11,"Meso 5"
"XRRA1",1.57586339290213e-09,0.32488210949998,0.357,0.275,6.08377821463796e-05,"Meso 5"
"TMEM245",1.90954363158876e-17,0.324880904640224,0.691,0.563,7.37198414411157e-13,"Meso 5"
"MCRIP1",2.46198077310447e-14,0.324663897811544,0.669,0.55,9.50472297264713e-10,"Meso 5"
"MDH1",1.60455370053737e-27,0.324536889655179,0.87,0.747,6.19454001629457e-23,"Meso 5"
"PSTK",1.82201427491055e-08,0.324483345110861,0.255,0.188,0.000703406830971968,"Meso 5"
"CCNH",2.84423047567552e-15,0.324387881032348,0.6,0.477,1.09804361743929e-10,"Meso 5"
"DPY19L4",1.22720215123363e-13,0.324110437994426,0.418,0.304,4.73773662505255e-09,"Meso 5"
"DBN1",5.8531140986922e-18,0.323372384936944,0.68,0.549,2.25965322894111e-13,"Meso 5"
"APMAP",4.13618856914697e-12,0.323253087141982,0.475,0.368,1.59681695900488e-07,"Meso 5"
"ARHGDIA",3.27742248686088e-14,0.323235528205201,0.609,0.49,1.26528172527751e-09,"Meso 5"
"PSMD1",1.04255856051595e-18,0.323157047903993,0.773,0.67,4.02490157872787e-14,"Meso 5"
"MRPS30",4.50125119014758e-11,0.3230325888536,0.46,0.36,1.73775303446838e-06,"Meso 5"
"CALM1",1.43352628565212e-46,0.323000298778461,0.981,0.914,5.53427157838856e-42,"Meso 5"
"ATP1B3",7.16792086883421e-25,0.322889714300715,0.911,0.82,2.76724753062214e-20,"Meso 5"
"CBY1",6.72290421228934e-15,0.322625861183758,0.599,0.471,2.59544440019642e-10,"Meso 5"
"UNC50",7.31586566815128e-10,0.322564369646091,0.435,0.342,2.82436309984648e-05,"Meso 5"
"HYAL2",4.5863121676081e-14,0.322524073639906,0.585,0.459,1.77059167542678e-09,"Meso 5"
"SDHB",7.4072107142278e-13,0.32238336714538,0.505,0.391,2.85962776833478e-08,"Meso 5"
"NUDT3",2.75148333573989e-21,0.32210242505478,0.767,0.637,1.06223765659574e-16,"Meso 5"
"SOCS2",4.18557531865484e-15,0.322060956167665,0.548,0.427,1.61588320751989e-10,"Meso 5"
"UBXN7",6.83425435437116e-13,0.321900599245055,0.646,0.536,2.63843223604853e-08,"Meso 5"
"ZCRB1",2.13046514917976e-20,0.321415317800329,0.856,0.753,8.2248737549234e-16,"Meso 5"
"PFN2",3.13347098123532e-23,0.321024586796618,0.798,0.671,1.20970780701571e-18,"Meso 5"
"HSDL1",4.15936667638227e-09,0.320705454364182,0.313,0.236,0.000160576509908414,"Meso 5"
"KCTD3",5.25809737878307e-11,0.320605161882208,0.493,0.39,2.02994107405299e-06,"Meso 5"
"TMEM267",1.87630273673457e-07,0.320476257052496,0.278,0.213,0.00724365434543747,"Meso 5"
"AZI2",1.06538615493217e-14,0.320308097722659,0.6,0.479,4.11302978973112e-10,"Meso 5"
"ZNF618",2.16803355368673e-19,0.320233632228836,0.677,0.535,8.36991033736297e-15,"Meso 5"
"HK1",8.70347805301355e-15,0.320219777411114,0.495,0.372,3.36006473714641e-10,"Meso 5"
"MANBAL",4.65502425705872e-14,0.320147909047652,0.541,0.423,1.79711866468009e-09,"Meso 5"
"ATP5IF1",9.12466859058584e-37,0.320027462499545,0.976,0.896,3.52266955608157e-32,"Meso 5"
"MUL1",1.57757917562231e-07,0.319863031562698,0.262,0.198,0.00609040216540748,"Meso 5"
"NARF",2.31414530033989e-12,0.319825394130067,0.554,0.451,8.93398934649218e-08,"Meso 5"
"TBC1D13",5.92762627198938e-09,0.319816994690025,0.272,0.199,0.000228841939856422,"Meso 5"
"GPAA1",1.18140365520869e-11,0.319762563476367,0.477,0.369,4.56092695129866e-07,"Meso 5"
"AGBL5",1.36437631613638e-09,0.319688118254818,0.302,0.222,5.26731120607613e-05,"Meso 5"
"PPP1R7",4.66619050879177e-13,0.319650639058089,0.604,0.499,1.80142950782415e-08,"Meso 5"
"MALT1",1.17675945522031e-15,0.319637340737747,0.666,0.535,4.54299755282353e-11,"Meso 5"
"KLF13",1.03140638284721e-08,0.31953864531788,0.362,0.283,0.000398184748161994,"Meso 5"
"SNAPC1",1.76117508101019e-11,0.319236149918926,0.522,0.413,6.79919251774795e-07,"Meso 5"
"DNLZ",7.73083453999623e-08,0.318937455441576,0.361,0.286,0.00298456598251095,"Meso 5"
"MTFR1",3.22927649509318e-12,0.318586609477629,0.463,0.358,1.24669448369567e-07,"Meso 5"
"PREP",1.66493196504798e-14,0.318584909313951,0.557,0.435,6.42763634426425e-10,"Meso 5"
"UBE2F",3.04673439512429e-13,0.318524504895216,0.548,0.433,1.17622228058168e-08,"Meso 5"
"NPLOC4",1.43428643409426e-11,0.318385158003346,0.482,0.38,5.53720620746429e-07,"Meso 5"
"CEP170",1.99348062877386e-22,0.318136416282833,0.738,0.595,7.69603131544435e-18,"Meso 5"
"HNRNPAB",1.55673300944402e-20,0.318049678070933,0.77,0.625,6.00992345625958e-16,"Meso 5"
"ATF7IP",2.26976820394109e-22,0.318034309431487,0.831,0.719,8.76266712813496e-18,"Meso 5"
"B4GALT2",2.76949952025563e-07,0.317412787530675,0.322,0.256,0.0106919298478989,"Meso 5"
"CCM2",1.61004960263193e-11,0.317244035398103,0.458,0.351,6.21575749592083e-07,"Meso 5"
"TMX4",1.92564943120311e-10,0.317149541984967,0.393,0.298,7.43416219410271e-06,"Meso 5"
"LIN28B",9.31876003787492e-33,0.317048675275366,0.925,0.807,3.59760050022199e-28,"Meso 5"
"RAC3",1.6567538014055e-09,0.316780875283402,0.379,0.295,6.39606372570609e-05,"Meso 5"
"CSGALNACT2",1.55399215035113e-08,0.316725483071284,0.329,0.254,0.000599934209564559,"Meso 5"
"TRIM28",6.47071229017717e-29,0.316721951615853,0.869,0.758,2.4980831867458e-24,"Meso 5"
"UQCC3",1.15607629657499e-11,0.316500702334263,0.484,0.382,4.46314815055741e-07,"Meso 5"
"MPDZ",4.07641563225849e-16,0.316038696257005,0.631,0.5,1.57374101898971e-11,"Meso 5"
"TNPO2",3.9699066752664e-08,0.315883635251264,0.318,0.245,0.00153262217105335,"Meso 5"
"MACROH2A1",2.49536987067166e-33,0.315879827611573,0.929,0.825,9.633624922715e-29,"Meso 5"
"XRCC5",9.76227638164161e-36,0.315337320384265,0.952,0.889,3.76882441989656e-31,"Meso 5"
"BABAM1",7.62964994968881e-23,0.315311038926443,0.829,0.715,2.94550265957686e-18,"Meso 5"
"ATAD2",2.89524899038398e-16,0.314831688576927,0.405,0.287,1.11773982522764e-11,"Meso 5"
"MTCH2",4.71121537075524e-19,0.314548635032163,0.79,0.661,1.81881180603377e-14,"Meso 5"
"PPP6R2",1.26762986971966e-12,0.314347476147952,0.642,0.529,4.89381187503973e-08,"Meso 5"
"TRNT1",2.1131917602331e-09,0.314340463306793,0.407,0.321,8.15818810955592e-05,"Meso 5"
"TGIF1",3.97408116855768e-19,0.314156359116743,0.727,0.598,1.53423377593338e-14,"Meso 5"
"MED25",2.92663534398878e-08,0.313993040643796,0.26,0.192,0.00112985684090031,"Meso 5"
"SQLE",2.91860906198033e-13,0.313749448294635,0.638,0.516,1.12675821446813e-08,"Meso 5"
"ANAPC10",4.52421394223052e-16,0.313731493344109,0.635,0.505,1.74661803453752e-11,"Meso 5"
"AIFM1",6.01938252363073e-08,0.313057593095978,0.422,0.342,0.00232384281707288,"Meso 5"
"NRDC",4.13046443039533e-17,0.313023896908852,0.727,0.605,1.59460709799842e-12,"Meso 5"
"TARDBP",6.32855291798038e-13,0.3129870035084,0.632,0.523,2.44320113951551e-08,"Meso 5"
"VPS26A",4.95229479626795e-12,0.312982016429836,0.539,0.427,1.9118829290472e-07,"Meso 5"
"SDCBP",7.53009067845342e-33,0.312965374032625,0.946,0.872,2.90706680732373e-28,"Meso 5"
"TAMM41",3.1987175698562e-11,0.312910893915176,0.417,0.32,1.23489690501868e-06,"Meso 5"
"LRCH3",8.51546341546806e-16,0.312663920974717,0.717,0.601,3.2874798061756e-11,"Meso 5"
"LPGAT1",5.83071676521326e-13,0.312403459072203,0.607,0.508,2.25100651437823e-08,"Meso 5"
"STRN4",9.99416286690387e-08,0.31232736685587,0.321,0.249,0.00385834651639691,"Meso 5"
"ZFYVE21",1.12052847483187e-10,0.312272289550373,0.498,0.398,4.3259122299359e-06,"Meso 5"
"TFAM",3.08902407635286e-11,0.312151677777113,0.507,0.399,1.19254863491679e-06,"Meso 5"
"THAP11",1.03478593752155e-08,0.311785557573662,0.401,0.318,0.00039948945903957,"Meso 5"
"TRMU",6.36807618741713e-09,0.311272955853563,0.303,0.227,0.000245845949291426,"Meso 5"
"TMEM97",2.0102615523434e-16,0.311213450242758,0.569,0.432,7.76081574897694e-12,"Meso 5"
"NELFE",1.57995865632483e-13,0.310944461021556,0.625,0.514,6.09958838860766e-09,"Meso 5"
